author,text,hashtags,likes,retweets,replies,views,created_at,url
"Wizard Of SoHo (,)","This is where we are on  chill guy  fyi …
Probably or whatever 

Doesn’t matter … just a  chill guy  being  chill",,363,54,51,49500,2024-11-21T17:20:49.000Z,https://x.com/wizardofsoho/status/1859648173620478089
chill guy | fan page,would you trust this  chill  croupier to give you winning cards?,,239,25,14,9505,2025-02-06T02:22:02.000Z,https://x.com/chillguyx/status/1887325852108492961
"Wizard Of SoHo (,)",Just a  chill guy  waiting for  chill guy  and moodeng  listings,,371,46,54,17824,2024-12-04T18:41:31.000Z,https://x.com/wizardofsoho/status/1864379524915273769
"Wizard Of SoHo (,)",lol  Chill guy  is a multi billion dollar coin larping as a 200mm coin… fr fr,,506,71,74,69409,2024-11-20T12:02:54.000Z,https://x.com/wizardofsoho/status/1859205777535222262
𝘽𝙖𝙡𝙙𝙧,When  $Doge  coin Finally Meets $ Chillguy  on  @CoinbaseExch    and  @RobinhoodApp,,105,16,3,1274,2025-05-24T09:21:55.000Z,https://x.com/Raptorj69/status/1926207020421534026
TWS SAI INDONESIA,[INSTAGRAM] 250525  #YOUNGJAE : ingin menjadi  chill guy #TWS #투어스 #247WithUs #영재 @TWS_PLEDIS,"#YOUNGJAE,#TWS,#투어스,#247WithUs,#영재",0,0,0,0,2025-05-25T12:29:13.000Z,https://x.com/TWS42_INDONESIA/status/1926616544500502575
𝘽𝙖𝙡𝙙𝙧,"In 3 days,  #FTX  creditors finally get paid.

Nothing is safe CT is full of scammers, rugs, and empty mantras:  $OM ,  $LAYER ...

Meanwhile,  Chillguy  has: No VC unlocks No vesting Not listed on Binance, Coinbase, or Robinhood

I called  $PEPE  at $300M (20x). I called the",#FTX,87,17,4,3213,2025-05-27T10:06:06.000Z,https://x.com/Raptorj69/status/1927305302069719450
Bitget,"$1,000  CHILLGUY  Giveaway  Meet  Chill Guy @chillguycto  — the internet’s favorite meme turned crypto sensation! 

From a simple cartoon to  Chill Guy ’s “Why worry?” vibe is taking over X, TikTok, and the  @solana  blockchain. 

Let's discover why  Chill Guy  is the meme of our",,710,327,114,56575,2024-12-03T05:23:59.000Z,https://x.com/bitgetglobal/status/1863816429365248317
NFTKhaoz,Possibly a Big bounce coming this week for  #Chillguy,#Chillguy,87,17,4,3157,2025-05-24T04:46:02.000Z,https://x.com/NftKhaoz/status/1926137593697042874
UniChartz,"$ CHILLGUY  had a solid run recently and is now consolidating just below a key resistance area. It's still holding above the 100 EMA, which is a good sign for bulls.

If the current support zone holds, we could see another leg up soon. But if it breaks below that support, a deeper",,52,12,4,1936,2025-05-24T20:59:56.000Z,https://x.com/UniChartz/status/1926382682969162079
·,chilling listening to music being a cute  chill guy #chillguythings,#chillguythings,0,0,0,0,2025-04-27T19:12:23.000Z,https://x.com/juyomifan/status/1916571145689616632
RawG,Is bitcoin about to go parabolic?   Chillguy,,43,8,3,1096,2025-05-25T17:24:57.000Z,https://x.com/Raughg/status/1926690966745846239
Crypto GVR,DAY 9 #chillguy  at 0.08$  DAY 8 #chillguy #chillguy  at 0.087$   x.com/gvrcalls/statu…,"#chillguy,#chillguy,#chillguy",212,34,47,27381,2025-05-25T16:42:45.000Z,https://x.com/GVRCALLS/status/1926680346797482264
YaseBlock B,"Maggz: “Bongani Fassie can go suck it—I almost went to jail for that  guy .”  Podcast and  Chill  with MacG is the BIGGEST in Africa for a reason. 
The way they reacted to this story is solid gold... ",,1146,221,13,63672,2025-06-01T07:25:37.000Z,https://x.com/ThisIsColbert/status/1929076856948437440
